_id,,latitude,longitude,speed_limit,speed_unit,name
660ebb26951058f01e10508a,649771,51.3377899,-0.779805,50,mph,Laundry Lane
660ebb26951058f01e10508b,649939,51.3379866,-0.7799666,50,mph,Marshall Road
660ebb26951058f01e10508c,649943,51.3384866,-0.780655,50,mph,Marshall Road
660ebb26951058f01e10508d,649991,51.3390783,-0.7821166,50,mph,n/a
660ebb26951058f01e10508e,650095,51.3399166,-0.784465,50,mph,Marshall Road
660ebb26951058f01e10508f,650159,51.34041,-0.7859133,50,mph,Marshall Road
660ebb26951058f01e105090,650175,51.3406383,-0.7862899,50,mph,Marshall Road
660ebb26951058f01e105091,650275,51.3407883,-0.7864566,50,mph,Marshall Road
660ebb26951058f01e105092,650295,51.340805,-0.7865366,50,mph,Marshall Road
660ebb26951058f01e105093,650339,51.3413616,-0.7870633,50,mph,Marshall Road
660ebb26951058f01e105094,650363,51.3426633,-0.7872583,50,mph,Marshall Road
660ebb26951058f01e105095,650455,51.3443966,-0.786255,50,mph,Marshall Road
660ebb26951058f01e105096,650459,51.3444366,-0.7861883,50,mph,Marshall Road
660ebb26951058f01e105097,650463,51.3444216,-0.78616,50,mph,Marshall Road
660ebb26951058f01e105098,650479,51.34445,-0.786275,50,mph,Marshall Road
660ebb26951058f01e105099,650507,51.344505,-0.78633,50,mph,Marshall Road
660ebb26951058f01e10509a,650527,51.3447249,-0.7860983,50,mph,Yorktown Road
660ebb26951058f01e10509b,650627,51.3467866,-0.7848116,20,mph,Rockfield Way
660ebb26951058f01e10509c,650663,51.34736,-0.785,20,mph,Centurion Close
660ebb26951058f01e10509d,650691,51.3476666,-0.7854683,30,mph,Evenlode Way
660ebb26951058f01e10509e,650771,51.3484983,-0.7873483,30,mph,Evenlode Way
660ebb26951058f01e10509f,650783,51.3486249,-0.7872866,30,mph,Evenlode Way
660ebb26951058f01e1050a0,650787,51.3487283,-0.7871233,30,mph,Evenlode Way
660ebb26951058f01e1050a1,650799,51.3486466,-0.7866916,30,mph,Evenlode Way
660ebb26951058f01e1050a2,650827,51.34856,-0.7866099,30,mph,Evenlode Way
660ebb26951058f01e1050a3,650971,51.34856,-0.7866483,30,mph,Evenlode Way
660ebb26951058f01e1050a4,651075,51.3485783,-0.7866616,30,mph,Evenlode Way
660ebb26951058f01e1050a5,671617,51.88577,-0.4248083,20,mph,Biscot Road
660ebb26951058f01e1050a6,671645,51.8858066,-0.4249066,20,mph,Biscot Road
660ebb26951058f01e1050a7,671657,51.8857583,-0.424965,20,mph,Biscot Road
660ebb26951058f01e1050a8,671689,51.8856,-0.4253283,100,mph,Midland Main Line
660ebb26951058f01e1050a9,671693,51.88558,-0.425495,100,mph,Midland Main Line
660ebb26951058f01e1050aa,671713,51.8856266,-0.4257016,100,mph,Midland Main Line
660ebb26951058f01e1050ab,671725,51.885575,-0.4258066,100,mph,Midland Main Line
660ebb26951058f01e1050ac,671769,51.8855483,-0.4258583,100,mph,Midland Main Line
660ebb26951058f01e1050ad,671833,51.885555,-0.425985,100,mph,Midland Main Line
660ebb26951058f01e1050ae,671849,51.8855383,-0.42607,100,mph,Midland Main Line
660ebb26951058f01e1050af,671869,51.8855416,-0.4261216,100,mph,Midland Main Line
660ebb26951058f01e1050b0,671893,51.885385,-0.4264166,100,mph,Midland Main Line
660ebb26951058f01e1050b1,671901,51.88529,-0.4263833,100,mph,Midland Main Line
660ebb26951058f01e1050b2,671913,51.8849883,-0.4259516,100,mph,Midland Main Line
660ebb26951058f01e1050b3,671941,51.8847266,-0.4255883,100,mph,Midland Main Line
660ebb26951058f01e1050b4,671989,51.8842866,-0.4251716,100,mph,Midland Main Line
660ebb26951058f01e1050b5,672049,51.8838683,-0.4263133,40,mph,Hatters Way
660ebb26951058f01e1050b6,672057,51.8839166,-0.4263116,40,mph,Hatters Way
660ebb26951058f01e1050b7,672073,51.8838999,-0.4263466,40,mph,Hatters Way
660ebb26951058f01e1050b8,672081,51.88383,-0.4263033,40,mph,Hatters Way
660ebb26951058f01e1050b9,672089,51.8835466,-0.4261283,40,mph,Hatters Way
660ebb26951058f01e1050ba,672113,51.8828483,-0.4254133,30,mph,n/a
660ebb26951058f01e1050bb,672181,51.882745,-0.4253266,30,mph,Hatters Way
660ebb26951058f01e1050bc,672201,51.8825466,-0.4250533,30,mph,n/a
660ebb26951058f01e1050bd,672209,51.8825366,-0.4249733,30,mph,n/a
660ebb26951058f01e1050be,672249,51.8824783,-0.42496,30,mph,n/a
660ebb26951058f01e1050bf,672321,51.8824133,-0.424955,30,mph,n/a
660ebb26951058f01e1050c0,672369,51.8825183,-0.424855,30,mph,n/a
660ebb26951058f01e1050c1,672385,51.8823933,-0.4247966,30,mph,n/a
660ebb26951058f01e1050c2,672461,51.8823483,-0.42468,30,mph,Hatters Way
660ebb26951058f01e1050c3,672537,51.8822433,-0.4246666,30,mph,Hatters Way
660ebb26951058f01e1050c4,672557,51.8821933,-0.4246416,30,mph,Hatters Way
660ebb26951058f01e1050c5,672581,51.8821066,-0.424615,30,mph,Dunstable Road
660ebb26951058f01e1050c6,672617,51.8821166,-0.4247,30,mph,Hatters Way
660ebb26951058f01e1050c7,672657,51.882085,-0.424685,30,mph,Hatters Way
660ebb26951058f01e1050c8,672669,51.8818683,-0.4241066,30,mph,n/a
660ebb26951058f01e1050c9,672677,51.8818483,-0.42395,30,mph,n/a
660ebb26951058f01e1050ca,672693,51.8818966,-0.42391,30,mph,n/a
660ebb26951058f01e1050cb,672705,51.8817583,-0.4238966,30,mph,n/a
660ebb26951058f01e1050cc,672713,51.8817766,-0.42443,30,mph,n/a
660ebb26951058f01e1050cd,672761,51.8820433,-0.4264616,40,mph,Hatters Way
660ebb26951058f01e1050ce,672813,51.8838016,-0.4323683,40,mph,Hatters Way
660ebb26951058f01e1050cf,673005,51.8866783,-0.4463283,40,mph,Hatters Way
660ebb26951058f01e1050d0,673049,51.8871116,-0.450055,40,mph,Hatters Way
660ebb26951058f01e1050d1,673161,51.8875433,-0.4561433,40,mph,n/a
660ebb26951058f01e1050d2,673189,51.8875283,-0.4565466,40,mph,n/a
660ebb26951058f01e1050d3,673209,51.8874316,-0.45677,40,mph,n/a
660ebb26951058f01e1050d4,673217,51.887415,-0.4571183,40,mph,n/a
660ebb26951058f01e1050d5,673233,51.88768,-0.4580366,40,mph,Hatters Way
660ebb26951058f01e1050d6,673281,51.888015,-0.4619166,40,mph,Hatters Way
660ebb26951058f01e1050d7,673425,51.887425,-0.4710383,50,mph,Hatters Way
660ebb26951058f01e1050d8,673441,51.8874449,-0.4713716,50,mph,Hatters Way
660ebb26951058f01e1050d9,673461,51.8874449,-0.4717866,50,mph,Hatters Way
660ebb26951058f01e1050da,673485,51.8874233,-0.4732133,50,mph,Hatters Way
660ebb26951058f01e1050db,673509,51.8875566,-0.4748083,50,mph,Hatters Way
660ebb26951058f01e1050dc,673593,51.8878433,-0.48175,50,mph,Hatters Way
660ebb26951058f01e1050dd,673637,51.8878216,-0.483065,30,mph,Skimpot Road
660ebb26951058f01e1050de,673693,51.888995,-0.483975,30,mph,Skimpot Road
660ebb26951058f01e1050df,673805,51.8910233,-0.4850866,30,mph,n/a
660ebb26951058f01e1050e0,673825,51.8915016,-0.4854733,30,mph,Poynters Road
660ebb26951058f01e1050e1,673833,51.8917383,-0.4857616,30,mph,n/a
660ebb26951058f01e1050e2,673881,51.89274,-0.4880166,30,mph,Poynters Road
660ebb26951058f01e1050e3,674057,51.8956333,-0.49474,30,mph,Poynters Road
660ebb26951058f01e1050e4,674061,51.8956833,-0.4948,30,mph,Poynters Road
660ebb26951058f01e1050e5,674105,51.8957066,-0.4949783,30,mph,Poynters Road
660ebb26951058f01e1050e6,674109,51.895995,-0.495655,30,mph,Poynters Road
660ebb26951058f01e1050e7,674361,51.9000516,-0.50508,40,mph,Porz Avenue
660ebb26951058f01e1050e8,674393,51.9002466,-0.5058933,40,mph,Porz Avenue
660ebb26951058f01e1050e9,674409,51.90081,-0.50654,40,mph,Park Road
660ebb26951058f01e1050ea,674461,51.9025716,-0.5097016,40,mph,Park Road North
660ebb26951058f01e1050eb,674569,51.906225,-0.5136016,30,mph,Parkside Drive
660ebb26951058f01e1050ec,674589,51.9064466,-0.514105,30,mph,Sundon Road
660ebb26951058f01e1050ed,674605,51.9059199,-0.5149383,30,mph,East End
660ebb26951058f01e1050ee,674669,51.9045116,-0.5168116,30,mph,The Green
660ebb26951058f01e1050ef,674689,51.90454,-0.5179166,30,mph,The Green
660ebb26951058f01e1050f0,674713,51.9046833,-0.5185366,30,mph,n/a
660ebb26951058f01e1050f1,674785,51.904635,-0.5198383,20,mph,The Green
660ebb26951058f01e1050f2,674857,51.90401,-0.5215666,20,mph,High Street
660ebb26951058f01e1050f3,674981,51.9027066,-0.524815,30,mph,High Street
660ebb26951058f01e1050f4,675001,51.9021183,-0.5257283,30,mph,Houghton Road
660ebb26951058f01e1050f5,675021,51.9013783,-0.5260233,30,mph,Houghton Road
660ebb26951058f01e1050f6,675037,51.9013333,-0.5260516,30,mph,Houghton Road
660ebb26951058f01e1050f7,675065,51.9011983,-0.5261033,30,mph,Houghton Road
660ebb26951058f01e1050f8,675093,51.9007216,-0.5262316,30,mph,Houghton Road
660ebb26951058f01e1050f9,675181,51.8989716,-0.5269583,30,mph,Houghton Road
660ebb26951058f01e1050fa,675205,51.8989116,-0.5268766,30,mph,Houghton Road
660ebb26951058f01e1050fb,675209,51.89886,-0.526695,30,mph,Houghton Road
660ebb26951058f01e1050fc,675213,51.89878,-0.5264366,30,mph,Houghton Road
660ebb26951058f01e1050fd,675265,51.8986516,-0.526485,30,mph,Houghton Road
660ebb26951058f01e1050fe,675285,51.89845,-0.5267866,30,mph,Houghton Road
660ebb26951058f01e1050ff,675293,51.8983233,-0.5268116,30,mph,Houghton Road
660ebb26951058f01e105100,675325,51.8981616,-0.52666,30,mph,Houghton Road
660ebb26951058f01e105101,675333,51.8981516,-0.526585,30,mph,Houghton Road
660ebb26951058f01e105102,675441,51.8982033,-0.526205,30,mph,Houghton Road
660ebb26951058f01e105103,675609,51.8981733,-0.52639,30,mph,Houghton Road
660ebb26951058f01e105104,818601,51.8981083,-0.5265416,30,mph,Houghton Road
660ebb26951058f01e105105,818605,51.89825,-0.526815,30,mph,Houghton Road
660ebb26951058f01e105106,818625,51.8983883,-0.5270066,30,mph,Houghton Road
660ebb26951058f01e105107,818645,51.8986183,-0.5270699,30,mph,Houghton Road
660ebb26951058f01e105108,818697,51.8987416,-0.5263766,30,mph,Houghton Road
660ebb26951058f01e105109,818813,51.8989933,-0.5271116,30,mph,Houghton Road
660ebb26951058f01e10510a,818845,51.8991816,-0.5270566,30,mph,Houghton Road
660ebb26951058f01e10510b,818885,51.9002233,-0.5264916,30,mph,Houghton Road
660ebb26951058f01e10510c,818905,51.9003933,-0.52644,30,mph,Houghton Road
660ebb26951058f01e10510d,819005,51.9005766,-0.5263733,30,mph,Houghton Road
660ebb26951058f01e10510e,819053,51.90201,-0.5258733,30,mph,Houghton Road
660ebb26951058f01e10510f,819065,51.9025566,-0.5253333,30,mph,Houghton Road
660ebb26951058f01e105110,819101,51.903135,-0.5239183,20,mph,High Street
660ebb26951058f01e105111,819221,51.90428,-0.521115,20,mph,High Street
660ebb26951058f01e105112,819281,51.90438,-0.5208933,20,mph,High Street
660ebb26951058f01e105113,819325,51.9047883,-0.5186583,20,mph,The Green
660ebb26951058f01e105114,819381,51.9045966,-0.5164416,30,mph,The Green
660ebb26951058f01e105115,819401,51.9050233,-0.5157966,30,mph,East End
660ebb26951058f01e105116,819477,51.9065833,-0.51385,30,mph,Parkside Drive
660ebb26951058f01e105117,819537,51.9063433,-0.51358,30,mph,Parkside Drive
660ebb26951058f01e105118,819637,51.9048966,-0.51203,30,mph,Park Road
660ebb26951058f01e105119,819701,51.9010116,-0.5070333,40,mph,n/a
660ebb26951058f01e10511a,819725,51.9009366,-0.5061583,40,mph,n/a
660ebb26951058f01e10511b,819737,51.9004833,-0.5055066,40,mph,Park Road
660ebb26951058f01e10511c,819749,51.9003266,-0.50502,40,mph,Porz Avenue
660ebb26951058f01e10511d,819753,51.8999249,-0.5044566,30,mph,Poynters Road
660ebb26951058f01e10511e,819765,51.8999083,-0.504405,30,mph,Poynters Road
660ebb26951058f01e10511f,819777,51.8998533,-0.5042466,30,mph,Poynters Road
660ebb26951058f01e105120,819837,51.8995033,-0.503425,30,mph,Poynters Road
660ebb26951058f01e105121,819893,51.8992999,-0.50294,30,mph,Poynters Road
660ebb26951058f01e105122,819937,51.8987783,-0.5017416,30,mph,Poynters Road
660ebb26951058f01e105123,820177,51.8986933,-0.501505,30,mph,Poynters Road
660ebb26951058f01e105124,820185,51.8982016,-0.50037,20,mph,Brunel Road
660ebb26951058f01e105125,820205,51.89812,-0.5001566,20,mph,Brunel Road
660ebb26951058f01e105126,820285,51.8975033,-0.4987883,30,mph,Poynters Road
660ebb26951058f01e105127,820381,51.8974199,-0.4986033,30,mph,Poynters Road
660ebb26951058f01e105128,820445,51.8967366,-0.49713,30,mph,Poynters Road
660ebb26951058f01e105129,820473,51.896645,-0.4969316,20,mph,Hadrian Avenue
660ebb26951058f01e10512a,820557,51.896145,-0.4958066,30,mph,Poynters Road
660ebb26951058f01e10512b,820585,51.8960516,-0.49554,30,mph,Poynters Road
660ebb26951058f01e10512c,820689,51.8946183,-0.4922883,20,mph,Emerald Road
660ebb26951058f01e10512d,820745,51.8936649,-0.49012,30,mph,Poynters Road
660ebb26951058f01e10512e,820957,51.8928,-0.488135,30,mph,Poynters Road
660ebb26951058f01e10512f,821061,51.8916616,-0.485635,30,mph,n/a
660ebb26951058f01e105130,821093,51.8915183,-0.4852033,30,mph,n/a
660ebb26951058f01e105131,821121,51.8912583,-0.4845,30,mph,n/a
660ebb26951058f01e105132,821133,51.8910749,-0.4845916,30,mph,n/a
660ebb26951058f01e105133,821153,51.8905983,-0.484535,30,mph,Skimpot Road
660ebb26951058f01e105134,821181,51.8900916,-0.484205,30,mph,Skimpot Road
660ebb26951058f01e105135,821249,51.8892233,-0.4839983,30,mph,Skimpot Road
660ebb26951058f01e105136,821251,51.3485366,-0.786595,30,mph,Evenlode Way
660ebb26951058f01e105137,821271,51.3484816,-0.7867283,30,mph,Evenlode Way
660ebb26951058f01e105138,821277,51.8883616,-0.4836083,30,mph,Skimpot Road
660ebb26951058f01e105139,821291,51.3485533,-0.7868666,30,mph,Evenlode Way
660ebb26951058f01e10513a,821295,51.3485166,-0.786825,30,mph,Evenlode Way
660ebb26951058f01e10513b,821297,51.8879333,-0.4826,50,mph,Hatters Way
660ebb26951058f01e10513c,821299,51.3484883,-0.7867716,30,mph,Evenlode Way
660ebb26951058f01e10513d,821337,51.8879716,-0.4806533,50,mph,Hatters Way
660ebb26951058f01e10513e,821403,51.3485749,-0.7867,30,mph,Evenlode Way
660ebb26951058f01e10513f,821435,51.3485866,-0.7871483,30,mph,Evenlode Way
660ebb26951058f01e105140,821457,51.887495,-0.4723483,50,mph,Hatters Way
660ebb26951058f01e105141,821459,51.3484233,-0.78713,30,mph,Evenlode Way
660ebb26951058f01e105142,821469,51.8875033,-0.4720266,50,mph,Hatters Way
660ebb26951058f01e105143,821475,51.34816,-0.7868266,30,mph,Evenlode Way
660ebb26951058f01e105144,821489,51.8874816,-0.4709566,50,mph,Hatters Way
660ebb26951058f01e105145,821503,51.34753,-0.7858016,30,mph,Evenlode Way
660ebb26951058f01e105146,821525,51.8875333,-0.469435,50,mph,Hatters Way
660ebb26951058f01e105147,821531,51.3475349,-0.7850683,30,mph,Evenlode Way
660ebb26951058f01e105148,821655,51.34758,-0.7850666,30,mph,Evenlode Way
660ebb26951058f01e105149,821671,51.3476083,-0.7850966,30,mph,Evenlode Way
660ebb26951058f01e10514a,821677,51.8876999,-0.457725,40,mph,n/a
660ebb26951058f01e10514b,821683,51.3476299,-0.7851033,30,mph,Evenlode Way
660ebb26951058f01e10514c,821685,51.8876916,-0.457545,40,mph,n/a
660ebb26951058f01e10514d,821699,51.3477033,-0.784885,30,mph,Evenlode Way
660ebb26951058f01e10514e,821711,51.3476433,-0.7847466,60,mph,Owlsmoor Road
660ebb26951058f01e10514f,821721,51.8876983,-0.456695,40,mph,n/a
660ebb26951058f01e105150,821723,51.34734,-0.7846183,20,mph,Centurion Close
660ebb26951058f01e105151,821741,51.8875683,-0.4557183,40,mph,Hatters Way
660ebb26951058f01e105152,821753,51.8877083,-0.4544883,40,mph,Hatters Way
660ebb26951058f01e105153,821759,51.3459566,-0.7845916,20,mph,Castlecraig Court
660ebb26951058f01e105154,821771,51.3455216,-0.7849016,50,mph,Rackstraw Road
660ebb26951058f01e105155,821787,51.3454283,-0.7850466,30,mph,n/a
660ebb26951058f01e105156,821917,51.885635,-0.4401383,40,mph,Hatters Way
660ebb26951058f01e105157,821923,51.3451683,-0.7853133,30,mph,n/a
660ebb26951058f01e105158,821951,51.3448233,-0.7854366,30,mph,n/a
660ebb26951058f01e105159,821971,51.3446499,-0.7851616,30,mph,n/a
660ebb26951058f01e10515a,821991,51.3443316,-0.784675,30,mph,n/a
660ebb26951058f01e10515b,822033,51.8834516,-0.431075,40,mph,Hatters Way
660ebb26951058f01e10515c,822129,51.8823833,-0.4264683,40,mph,Hatters Way
660ebb26951058f01e10515d,822149,51.8823016,-0.4261516,40,mph,Hatters Way
660ebb26951058f01e10515e,822187,51.3392949,-0.7751916,30,mph,n/a
660ebb26951058f01e10515f,822209,51.8822433,-0.4258083,30,mph,Hatters Way
660ebb26951058f01e105160,822223,51.3382283,-0.7756816,20,mph,Constable Way
660ebb26951058f01e105161,822245,51.8821583,-0.4250016,30,mph,Hatters Way
660ebb26951058f01e105162,822255,51.33773,-0.7761533,60,mph,Laundry Lane
660ebb26951058f01e105163,822259,51.3377433,-0.7760966,60,mph,n/a
660ebb26951058f01e105164,822305,51.8821583,-0.4248783,30,mph,Hatters Way
660ebb26951058f01e105165,822307,51.33703,-0.77521,60,mph,Laundry Lane
660ebb26951058f01e105166,822325,51.8821783,-0.424565,30,mph,Hatters Way
660ebb26951058f01e105167,822349,51.8820033,-0.4237883,30,mph,n/a
660ebb26951058f01e105168,822357,51.8821033,-0.4235533,30,mph,n/a
660ebb26951058f01e105169,822409,51.883085,-0.42186,30,mph,Telford Way
660ebb26951058f01e10516a,822451,51.3337616,-0.7694916,40,mph,Yorktown Way
660ebb26951058f01e10516b,822471,51.3336983,-0.7693683,40,mph,Laundry Lane
660ebb26951058f01e10516c,822499,51.3336633,-0.7693233,40,mph,Yorktown Way
660ebb26951058f01e10516d,822543,51.3335949,-0.7692283,40,mph,Yorktown Way
660ebb26951058f01e10516e,822599,51.3336716,-0.7691966,40,mph,Yorktown Way
660ebb26951058f01e10516f,822603,51.3338916,-0.7687233,40,mph,Yorktown Way
660ebb26951058f01e105170,822685,51.8839666,-0.4204066,30,mph,n/a
660ebb26951058f01e105171,822741,51.8850066,-0.4206783,30,mph,New Bedford Road
660ebb26951058f01e105172,822789,51.8866916,-0.4211333,30,mph,New Bedford Road
660ebb26951058f01e105173,822811,51.3354533,-0.7635483,40,mph,Victoria Avenue
660ebb26951058f01e105174,822817,51.886735,-0.4211233,30,mph,New Bedford Road
660ebb26951058f01e105175,822865,51.8867316,-0.42114,30,mph,New Bedford Road
660ebb26951058f01e105176,822893,51.8868966,-0.4212416,30,mph,New Bedford Road
660ebb26951058f01e105177,822901,51.8868016,-0.4217766,30,mph,New Bedford Road
660ebb26951058f01e105178,822935,51.3363183,-0.7598783,30,mph,n/a
660ebb26951058f01e105179,822955,51.336445,-0.7594616,30,mph,Osnaburgh Hill
660ebb26951058f01e10517a,822963,51.3365749,-0.758885,30,mph,Osnaburgh Hill
660ebb26951058f01e10517b,822973,51.8860883,-0.424405,20,mph,Biscot Road
660ebb26951058f01e10517c,823225,51.8860583,-0.424375,20,mph,Biscot Road
660ebb26951058f01e10517d,823287,51.338905,-0.7501283,40,mph,Staff College Road
660ebb26951058f01e10517e,823347,51.3389566,-0.7498716,40,mph,Staff College Road
660ebb26951058f01e10517f,823367,51.3390566,-0.7491566,40,mph,Park Street
660ebb26951058f01e105180,823411,51.3397266,-0.7466866,40,mph,London Road
660ebb26951058f01e105181,823417,51.8859983,-0.4245866,20,mph,Biscot Road
660ebb26951058f01e105182,823421,51.8859166,-0.4248933,20,mph,Biscot Road
660ebb26951058f01e105183,823427,51.3402316,-0.744365,40,mph,Kings Ride
660ebb26951058f01e105184,823431,51.3402366,-0.744395,40,mph,Kings Ride
660ebb26951058f01e105185,823727,51.3404033,-0.7443066,40,mph,Kings Ride
660ebb26951058f01e105186,823743,51.340515,-0.7438166,40,mph,Kings Ride
660ebb26951058f01e105187,823763,51.3407366,-0.74251,30,mph,Hartford Rise
660ebb26951058f01e105188,823833,51.8857149,-0.4247683,20,mph,Biscot Road
660ebb26951058f01e105189,823927,51.3444083,-0.7293133,50,mph,London Road
660ebb26951058f01e10518a,823987,51.3460033,-0.7234533,50,mph,London Road
660ebb26951058f01e10518b,824003,51.3460716,-0.7225116,50,mph,London Road
660ebb26951058f01e10518c,824023,51.3460783,-0.7223083,50,mph,Caesar's Close
660ebb26951058f01e10518d,824151,51.3461733,-0.7220316,50,mph,Caesar's Close
660ebb26951058f01e10518e,824159,51.346425,-0.7213333,50,mph,n/a
660ebb26951058f01e10518f,824179,51.3468916,-0.7199716,30,mph,Ballard Road
660ebb26951058f01e105190,824267,51.34867,-0.7147466,30,mph,Tree Tops Avenue
660ebb26951058f01e105191,824279,51.34875,-0.7143566,60,mph,Ascot to Guildford line
660ebb26951058f01e105192,824305,51.8858083,-0.4248316,20,mph,Biscot Road
660ebb26951058f01e105193,824343,51.3487699,-0.714395,50,mph,London Road
660ebb26951058f01e105194,824351,51.3489033,-0.7139916,60,mph,Ascot to Guildford line
660ebb26951058f01e105195,824415,51.3495266,-0.7124699,30,mph,Maultway North
660ebb26951058f01e105196,824487,51.3524633,-0.7061033,40,mph,London Road
660ebb26951058f01e105197,824551,51.3547866,-0.7013416,40,mph,London Road
660ebb26951058f01e105198,824755,51.3604383,-0.69479,20,mph,High Street
660ebb26951058f01e105199,824783,51.3614616,-0.6944783,30,mph,London Road
660ebb26951058f01e10519a,824851,51.3624966,-0.69336,40,mph,Park View
660ebb26951058f01e10519b,824927,51.3636433,-0.6917133,30,mph,Station Road
660ebb26951058f01e10519c,824991,51.3640083,-0.6914066,30,mph,Station Road
660ebb26951058f01e10519d,825027,51.365065,-0.690725,30,mph,London Road
660ebb26951058f01e10519e,825047,51.3650716,-0.690705,30,mph,London Road
660ebb26951058f01e10519f,825075,51.3650666,-0.6906416,50,mph,n/a
660ebb26951058f01e1051a0,825083,51.3650333,-0.6905516,30,mph,London Road
660ebb26951058f01e1051a1,825095,51.3650266,-0.6904933,50,mph,n/a
660ebb26951058f01e1051a2,825303,51.3648566,-0.6904,30,mph,London Road
660ebb26951058f01e1051a3,825595,51.36495,-0.6905016,30,mph,London Road
660ebb26951058f01e1051a4,896909,51.8857033,-0.4247616,20,mph,Biscot Road
660ebb26951058f01e1051a5,897185,51.8859383,-0.4252216,20,mph,Biscot Road
660ebb26951058f01e1051a6,897213,51.8859033,-0.4254216,20,mph,Biscot Road
660ebb26951058f01e1051a7,897237,51.885625,-0.4261116,100,mph,Midland Main Line
660ebb26951058f01e1051a8,897381,51.88554,-0.4262133,100,mph,Midland Main Line
660ebb26951058f01e1051a9,897501,51.8854483,-0.4264333,100,mph,Midland Main Line
660ebb26951058f01e1051aa,897505,51.8853666,-0.4263083,100,mph,Midland Main Line
660ebb26951058f01e1051ab,897545,51.8845783,-0.4252133,100,mph,Midland Main Line
660ebb26951058f01e1051ac,897557,51.8844616,-0.4252833,100,mph,Midland Main Line
660ebb26951058f01e1051ad,897573,51.8839583,-0.4261316,40,mph,Hatters Way
660ebb26951058f01e1051ae,897641,51.88388,-0.426295,40,mph,Hatters Way
660ebb26951058f01e1051af,897701,51.8837783,-0.4265583,40,mph,Hatters Way
660ebb26951058f01e1051b0,897713,51.8837,-0.4264983,40,mph,Hatters Way
660ebb26951058f01e1051b1,897745,51.8830433,-0.4256883,30,mph,Hatters Way
660ebb26951058f01e1051b2,897769,51.8824416,-0.424815,30,mph,n/a
660ebb26951058f01e1051b3,897789,51.8823216,-0.4247216,30,mph,Hatters Way
660ebb26951058f01e1051b4,897817,51.8823133,-0.4247133,30,mph,Hatters Way
660ebb26951058f01e1051b5,897829,51.8823416,-0.424715,30,mph,Hatters Way
660ebb26951058f01e1051b6,897841,51.8823033,-0.424625,30,mph,Hatters Way
660ebb26951058f01e1051b7,897869,51.8820683,-0.42394,30,mph,n/a
660ebb26951058f01e1051b8,897885,51.8817966,-0.42345,30,mph,n/a
660ebb26951058f01e1051b9,897921,51.88119,-0.4233116,30,mph,Dunstable Road
660ebb26951058f01e1051ba,897961,51.8792433,-0.4209116,30,mph,Stuart Street
660ebb26951058f01e1051bb,898065,51.8767366,-0.415975,30,mph,n/a
660ebb26951058f01e1051bc,898093,51.8766916,-0.415415,30,mph,n/a
660ebb26951058f01e1051bd,898109,51.8765349,-0.4147766,30,mph,n/a
660ebb26951058f01e1051be,898261,51.8733083,-0.4176599,20,mph,Tavistock Street
660ebb26951058f01e1051bf,898281,51.873135,-0.4179266,20,mph,Stockwood Crescent
660ebb26951058f01e1051c0,898349,51.8717783,-0.4185766,30,mph,London Road
660ebb26951058f01e1051c1,898381,51.8704066,-0.4176733,30,mph,London Road
660ebb26951058f01e1051c2,898389,51.8702633,-0.4176849,30,mph,London Road
660ebb26951058f01e1051c3,898405,51.8701483,-0.4177183,30,mph,London Road
660ebb26951058f01e1051c4,898409,51.8700883,-0.4178166,30,mph,London Road
660ebb26951058f01e1051c5,898429,51.8694766,-0.41829,20,mph,Whitehill Avenue
660ebb26951058f01e1051c6,898461,51.86873,-0.4185783,30,mph,London Road
660ebb26951058f01e1051c7,898501,51.8676216,-0.4184566,30,mph,London Road
660ebb26951058f01e1051c8,898721,51.8610666,-0.4156833,30,mph,London Road
660ebb26951058f01e1051c9,898725,51.8605916,-0.415655,70,mph,n/a
660ebb26951058f01e1051ca,898765,51.860505,-0.41593,30,mph,n/a
660ebb26951058f01e1051cb,898793,51.8603399,-0.4173416,30,mph,n/a
660ebb26951058f01e1051cc,898801,51.8599616,-0.4175716,30,mph,n/a
660ebb26951058f01e1051cd,898845,51.8589183,-0.417395,30,mph,n/a
660ebb26951058f01e1051ce,898861,51.8570466,-0.4161566,30,mph,n/a
660ebb26951058f01e1051cf,898873,51.856735,-0.4155666,30,mph,n/a
660ebb26951058f01e1051d0,898893,51.856935,-0.4152033,30,mph,n/a
660ebb26951058f01e1051d1,898901,51.8577133,-0.4149266,30,mph,n/a
660ebb26951058f01e1051d2,898913,51.8581116,-0.41532,30,mph,n/a
660ebb26951058f01e1051d3,898917,51.8582216,-0.4159766,50,mph,New Airport Way
660ebb26951058f01e1051d4,898933,51.8580883,-0.4164649,50,mph,New Airport Way
660ebb26951058f01e1051d5,898969,51.856245,-0.419095,50,mph,New Airport Way
660ebb26951058f01e1051d6,899045,51.8529316,-0.4219533,70,mph,n/a
660ebb26951058f01e1051d7,899185,51.8454433,-0.4210616,70,mph,n/a
660ebb26951058f01e1051d8,899345,51.83631,-0.4196266,70,mph,n/a
660ebb26951058f01e1051d9,899505,51.82724,-0.4181383,70,mph,n/a
660ebb26951058f01e1051da,899625,51.818205,-0.41659,70,mph,n/a
660ebb26951058f01e1051db,899753,51.8090766,-0.4150516,70,mph,n/a
660ebb26951058f01e1051dc,899925,51.8001499,-0.4131516,70,mph,n/a
660ebb26951058f01e1051dd,900049,51.791095,-0.41117,60,mph,Gaddesden Lane
